Amostra,Pitch_X,Roll_Y,Yaw_Z
624,-17.4857,-6.7313,-47.1922
625,-18.507,-6.1975,-46.8581
626,-19.5579,-5.4834,-46.6213
627,-20.5926,-4.8084,-46.4663
628,-21.6494,-4.188,-46.4138
629,-22.7054,-3.9116,-46.5305
630,-23.2307,-3.452,-46.9641
631,-23.7726,-2.5924,-47.4966
632,-24.3874,-2.1212,-47.9049
633,-24.9577,-2.083,-48.221
634,-25.1034,-2.3494,-48.4459
635,-24.5756,-2.8691,-48.5749
636,-23.3385,-3.5802,-48.6308
637,-21.9453,-4.426,-48.6531
638,-20.4657,-5.2928,-48.6297
639,-18.8895,-5.8168,-48.5362
640,-17.7359,-5.6313,-48.5577
641,-17.0703,-5.4919,-48.7273
642,-16.8206,-5.6695,-48.9828
643,-16.8044,-6.0017,-49.2139
644,-16.8047,-6.1782,-49.3396
645,-16.6775,-6.531,-49.2892
646,-16.5719,-7.0543,-49.0583
647,-16.7102,-7.777,-48.6558
648,-17.5205,-8.5243,-48.1628
649,-18.6344,-8.397,-47.6639
650,-19.4503,-7.8327,-47.2069
651,-20.2547,-7.2198,-46.8226
652,-21.203,-6.4078,-46.5455
653,-22.1845,-5.5094,-46.3832
654,-23.1896,-4.6934,-46.3409
655,-24.2145,-4.0838,-46.4386
656,-25.1689,-3.6351,-46.7465
657,-25.8986,-2.8035,-47.1699
658,-26.5974,-2.0897,-47.4708
659,-27.2706,-1.9793,-47.7139
660,-27.7973,-2.0345,-47.9336
661,-27.9072,-2.3003,-48.0807
662,-27.3032,-2.8974,-48.1275
663,-25.957,-3.6215,-48.1267
664,-24.5008,-4.4449,-48.0878
665,-23.0115,-5.3198,-48.0351
666,-21.5016,-6.091,-47.959
667,-20.3053,-6.025,-47.9125
668,-19.9375,-5.2967,-47.9914
669,-20.0027,-4.0281,-48.1657
670,-20.1967,-2.0548,-48.3317
671,-20.3575,-3.3043,-48.368
672,-20.3477,-4.1781,-48.2161
673,-20.4274,-4.5192,-47.8684
674,-20.8405,-4.4597,-47.4166
675,-21.8109,-3.9965,-46.9666
676,-22.8156,-3.3345,-46.5911
677,-23.8902,-2.5912,-46.3151
678,-25.063,-1.7535,-46.1524
679,-26.2503,-0.9569,-46.1028
680,-27.4357,-0.2787,-46.1431
681,-28.6358,0.1762,-46.2925
682,-29.623,0.7884,-46.6602
683,-30.3959,1.6483,-47.0987
684,-31.1125,2.188,-47.4231
685,-31.7903,2.1824,-47.6505
686,-31.9841,1.8862,-47.8132
687,-31.5624,1.3295,-47.8645
688,-30.4017,0.5218,-47.8347
689,-29.0563,-0.4972,-47.7405
690,-27.6801,-1.6139,-47.5794
691,-26.2246,-2.6689,-47.3281
692,-24.9401,-2.9849,-47.0674
693,-24.1065,-2.8173,-46.9834
694,-23.6424,-2.8805,-47.0751
695,-23.2415,-3.3916,-47.2336
696,-22.6605,-4.1584,-47.4098
697,-21.776,-4.9556,-47.5376
698,-20.7635,-5.6794,-47.6035
699,-19.6718,-6.3859,-47.5958
700,-18.8982,-7.1018,-47.5241
701,-18.1312,-7.7438,-47.4205
702,-17.1954,-8.5454,-47.302
703,-16.0869,-9.2029,-47.1847
704,-14.6669,-9.5463,-47.0809
705,-12.9029,-9.6946,-46.9979
