Amostra,Pitch_X,Roll_Y,Yaw_Z
432,5.5125,-24.9483,903.8936
433,5.333,-24.9,904.7679
434,4.9741,-24.8181,906.0111
435,3.6664,-24.3527,907.3355
436,0.6952,-25.4808,908.2205
437,-2.27,-22.6359,908.1934
438,-4.9689,-20.3522,907.4949
439,-7.254,-18.551,906.3675
440,-8.8233,-17.1503,905.2391
441,-9.9377,-16.0914,904.1124
442,-10.5465,-15.3247,902.9847
443,-10.9726,-14.7342,901.858
444,-11.4359,-14.2954,900.731
445,-11.885,-14.2495,899.6041
446,-12.3201,-14.5028,898.7835
447,-11.3547,-15.2232,898.7527
448,-9.3251,-16.4505,899.4908
449,-7.2736,-18.0308,900.7419
450,-5.1838,-19.6971,902.0682
451,-3.0531,-21.2047,903.3933
452,-0.987,-22.4948,904.7183
453,0.9073,-23.3323,906.0443
454,2.6799,-23.8167,907.2755
455,4.1348,-23.9241,908.1645
456,4.9014,-23.731,908.7246
457,4.9743,-23.4145,909.1759
458,4.8292,-23.334,909.6186
459,4.6016,-23.3165,910.2084
460,4.1583,-22.9495,911.2233
461,2.2355,-22.5343,912.3345
462,-0.8356,-20.3679,912.9364
463,-3.579,-17.8073,912.7897
464,-5.8989,-15.6019,912.1552
465,-7.6182,-13.9155,911.0779
466,-8.8975,-12.3543,909.9506
467,-9.7074,-11.1704,908.8228
468,-10.2114,-10.2532,907.6943
469,-10.6553,-9.5739,906.5651
470,-11.1175,-9.1501,905.4394
471,-11.5668,-8.9517,904.3773
472,-11.6338,-9.4827,903.8666
473,-10.2863,-10.5874,904.0567
474,-8.2851,-12.1201,904.9923
475,-6.2472,-13.9222,906.3182
476,-4.1126,-15.582,907.6426
477,-1.9215,-17.0278,908.9671
478,0.1511,-18.2852,910.2928
479,2.0962,-19.2085,911.6167
480,3.8604,-19.6485,912.7188
481,5.1419,-19.4016,913.5571
482,6.1236,-19.1029,914.0917
483,6.3684,-18.7424,914.4653
484,6.2032,-18.3805,914.8533
485,6.0033,-18.0923,915.4276
486,5.7742,-18.081,916.3284
487,4.6024,-18.0862,917.4699
488,1.6712,-18.0488,918.4183
489,-1.1912,-16.6794,918.8024
490,-3.8187,-14.9849,918.5397
491,-6.0628,-13.3534,917.769
492,-7.6705,-11.9394,916.6409
493,-8.8433,-10.6004,915.5116
494,-9.5935,-9.5031,914.3835
495,-10.0305,-8.7904,913.2547
496,-10.5077,-8.3567,912.1269
497,-10.9708,-8.2038,911.071
498,-11.4208,-8.3711,910.7378
499,-10.8216,-9.1465,910.9766
500,-8.931,-10.5229,911.722
501,-6.9158,-12.3577,912.8413
502,-4.8574,-14.18,914.1666
503,-2.7286,-15.7968,915.4901
504,-0.5684,-17.1765,916.8137
505,1.4783,-18.261,918.1371
506,3.3442,-18.8319,919.4613
507,5.0172,-18.8846,920.4949
508,6.1869,-18.5509,921.1419
509,6.5155,-18.3222,921.569
510,6.354,-18.1253,922.0622
511,6.1973,-17.7762,923.0555
512,5.9985,-17.1797,924.3794
513,5.7467,-17.3142,925.7015
514,3.2093,-17.7397,927.0244
515,0.2378,-17.5778,927.5704
516,-2.5353,-15.9666,927.3548
517,-4.8638,-14.4041,926.5484
518,-6.7009,-12.9941,925.4189
519,-8.1116,-11.829,924.2886
520,-9.0961,-11.1187,923.1598
521,-9.6591,-10.8256,922.0306
522,-10.1463,-10.6347,920.9007
523,-10.6176,-10.986,919.9185
524,-11.0748,-11.4636,919.4772
525,-10.7479,-12.1161,919.6733
526,-9.1718,-13.1366,920.4233
527,-7.1572,-14.5863,921.5807
528,-5.102,-16.1575,922.9048
529,-2.9919,-17.5777,924.2274
530,-0.8446,-18.6602,925.55
531,1.1843,-19.4233,926.8731
532,3.0017,-19.875,928.1971
533,4.6381,-20.4986,929.3611
534,6.1075,-20.6191,930.058
535,7.0016,-20.2137,930.5927
536,7.3472,-19.7695,931.2076
537,7.2656,-19.4295,932.1832
538,7.1415,-19.3768,933.5042
539,6.9386,-19.4431,934.8256
540,5.6133,-19.9828,936.1473
541,2.8928,-20.7898,936.9103
542,-0.1314,-21.2547,936.8584
543,-2.9701,-20.0303,936.1553
544,-5.4308,-18.9974,935.0247
545,-7.3055,-18.1641,933.8931
546,-8.7676,-17.5237,932.7632
547,-9.7241,-17.2098,931.6331
548,-10.1195,-17.1834,930.5023
549,-10.5602,-17.0454,929.3724
550,-11.0253,-17.2149,928.42
551,-11.4789,-17.4637,928.1812
552,-10.7925,-17.9699,928.6133
553,-8.9734,-18.8527,929.5289
554,-6.8635,-19.9844,930.7175
555,-4.7001,-21.1956,932.0237
556,-2.5113,-22.2762,933.3458
557,-0.2959,-23.0145,934.6686
558,1.746,-23.3861,935.9898
559,3.7049,-23.5256,937.1909
560,5.5043,-23.1741,938.1453
561,7.2453,-22.7021,938.8706
562,8.3798,-22.6354,939.1703
563,8.9833,-22.3511,939.1312
564,8.9433,-21.6751,939.0961
565,8.6412,-21.0865,939.3326
566,8.3706,-21.1678,939.8079
567,7.739,-21.5285,940.567
568,5.422,-22.0396,941.2913
569,2.4706,-22.5569,941.6373
570,-0.5419,-22.2106,941.5266
571,-3.223,-21.4934,940.9795
572,-5.4216,-20.6182,940.0018
573,-7.1255,-19.565,938.8708
574,-8.2762,-18.7424,937.7391
575,-8.8251,-18.023,936.6086
576,-9.212,-17.4687,935.4773
577,-9.631,-17.215,934.5025
578,-10.1024,-17.3018,933.8832
579,-10.3632,-17.6849,933.7261
580,-9.4142,-18.4282,933.9911
581,-7.3631,-19.5236,934.6093
582,-5.2746,-20.8102,935.4714
583,-3.1301,-22.1308,936.479
584,-0.9374,-23.3052,937.5804
585,1.2827,-24.1712,938.7117
586,3.4156,-24.559,939.7973
587,5.388,-24.6955,940.7549
588,7.209,-24.5881,941.5507
589,8.7285,-24.1791,942.1377
590,9.6371,-23.5691,942.5448
591,9.8085,-22.9755,942.886
592,9.6725,-22.5867,943.2336
593,9.4813,-22.5979,943.8512
594,9.2672,-23.1022,944.8277
595,7.8845,-23.9225,945.8466
596,4.9264,-24.7044,946.6234
597,1.8304,-24.5246,946.9476
598,-1.0033,-23.7418,946.7227
