Amostra,Pitch_X,Roll_Y,Yaw_Z
564,16.5619,-64.6693,1519.0525
565,15.2725,-66.4568,1518.2245
566,15.0073,-67.6025,1517.0292
567,14.7425,-66.6444,1515.8341
568,14.2459,-65.1557,1514.6392
569,13.6649,-63.5572,1513.4443
570,13.0577,-61.9872,1512.2496
571,12.4535,-60.6885,1511.0522
572,11.8591,-59.7852,1509.9131
573,11.2607,-59.2974,1509.1115
574,11.3445,-59.1645,1508.707
575,12.6742,-59.3216,1508.757
576,14.5406,-59.7193,1509.2487
577,16.3915,-60.3443,1510.0713
578,18.2015,-61.0741,1511.1315
579,19.9504,-61.8272,1512.3242
580,21.5881,-62.5476,1513.5258
581,23.0578,-63.1041,1514.6552
582,24.3618,-63.4858,1515.6809
583,25.4222,-63.7563,1516.5576
584,25.7471,-63.9804,1517.2853
585,25.3522,-64.1734,1518.0148
586,24.714,-64.44,1518.8074
587,23.9744,-64.732,1519.6171
588,22.7566,-65.4766,1520.3495
589,20.0336,-67.2409,1520.8141
590,16.9529,-69.0686,1520.7936
591,14.1867,-63.8962,1520.2332
592,13.4273,-59.0217,1519.2521
593,13.2768,-57.0188,1518.0555
594,12.8468,-55.4033,1516.8606
595,12.2368,-53.877,1515.6655
596,11.546,-52.3506,1514.4706
597,10.83,-51.0499,1513.2758
598,10.1507,-50.1543,1512.1475
599,9.5301,-49.6536,1511.3568
600,9.0228,-49.5026,1510.9626
601,9.7485,-49.6998,1510.9991
602,11.6399,-50.1829,1511.4557
603,13.6128,-50.8886,1512.2725
604,15.6048,-51.7085,1513.3529
605,17.5463,-52.5361,1514.6033
606,19.3798,-53.3027,1515.8608
607,21.0693,-53.9585,1517.1183
608,22.6283,-54.4795,1518.3146
609,24.0219,-54.805,1519.3729
610,25.0067,-54.9293,1520.3154
611,25.2118,-54.8568,1521.2097
612,24.9297,-54.6878,1522.1748
613,24.3966,-54.6324,1523.1823
614,23.7416,-54.9488,1524.1084
615,22.4488,-55.7965,1524.8494
616,19.6306,-57.3008,1525.197
617,16.7774,-59.0743,1525.0549
618,14.848,-60.8851,1524.4476
619,14.597,-61.6023,1523.4897
620,14.2889,-60.6713,1522.2939
621,13.8318,-59.4168,1521.0983
622,13.2751,-57.991,1519.9027
623,12.6845,-56.5947,1518.7073
624,12.1086,-55.39,1517.512
625,11.5722,-54.4922,1516.3574
626,11.071,-54.0075,1515.5568
627,10.8954,-53.8864,1515.1499
628,11.8297,-54.0603,1515.1052
629,13.7843,-54.4456,1515.3601
630,15.7556,-54.9647,1515.8757
631,17.7255,-55.5957,1516.5898
632,19.6561,-56.2758,1517.4242
633,21.4951,-56.899,1518.3103
634,23.1883,-57.4119,1519.1776
635,24.6988,-57.7656,1519.9935
636,25.9442,-57.9304,1520.7562
637,26.6641,-57.9265,1521.504
638,26.7269,-57.7235,1522.3831
639,26.3856,-57.4264,1523.4534
640,25.8665,-57.1812,1524.6248
641,25.2296,-57.2718,1525.7568
642,24.0131,-57.8744,1526.7178
643,21.0781,-59.278,1527.2236
644,18.2636,-61.1516,1527.1157
645,16.3459,-56.298,1526.4733
646,15.9608,-51.1441,1525.4607
647,15.8714,-50.5329,1524.2646
648,15.5317,-49.2916,1523.0687
649,15.0297,-47.8982,1521.8729
