Amostra,Pitch_X,Roll_Y,Yaw_Z
250,31.1119,-12.6022,-2.9236
251,29.2317,-12.5287,-2.7692
252,27.5459,-12.4185,-2.6626
253,26.0779,-12.2783,-2.6102
254,24.8768,-12.0818,-2.6124
255,23.8734,-11.9059,-2.6671
256,23.0179,-11.7205,-2.7756
257,22.4108,-11.6584,-2.9283
258,21.7439,-11.3554,-3.0829
259,21.0595,-11.0233,-3.1905
260,20.7636,-10.69,-3.2126
261,21.2789,-10.4991,-3.1385
262,22.7823,-10.5943,-2.9943
263,24.4575,-10.9383,-2.8347
264,26.2366,-11.5286,-2.7086
265,28.0206,-12.238,-2.6362
266,29.7854,-12.961,-2.6367
267,31.542,-13.6818,-2.713
268,33.2635,-14.2947,-2.8674
269,34.7764,-14.5857,-3.0808
270,35.6457,-14.5732,-3.308
271,35.9496,-14.426,-3.4952
272,36.092,-14.2539,-3.6041
273,35.6637,-14.0785,-3.636
274,34.036,-13.9093,-3.605
275,31.7717,-13.7463,-3.5391
276,29.7432,-13.5754,-3.4798
277,27.8622,-13.3049,-3.4353
278,26.2188,-12.9971,-3.4178
279,24.8326,-12.6376,-3.42
280,23.6576,-12.2101,-3.4306
281,22.6778,-11.7855,-3.4457
282,21.905,-11.3554,-3.4551
283,21.0801,-10.8657,-3.4402
284,20.5895,-10.5038,-3.3851
285,20.8957,-10.3042,-3.2827
286,22.0213,-10.3262,-3.1492
287,23.8414,-10.6854,-3.0285
288,25.7333,-11.2803,-2.9483
289,27.6525,-11.9719,-2.9291
290,29.5992,-12.7474,-2.9922
291,31.5595,-13.5356,-3.1452
292,33.5122,-14.1605,-3.3902
293,35.2169,-14.3148,-3.7071
294,36.1019,-14.1079,-4.0337
295,36.3433,-13.8047,-4.3093
296,36.4261,-13.5112,-4.4893
297,35.7178,-13.2279,-4.5675
298,33.8839,-12.9572,-4.5662
299,31.5964,-12.6976,-4.5198
300,29.4951,-12.4325,-4.4634
301,27.5956,-12.1202,-4.4257
302,25.8799,-11.8243,-4.4007
303,24.3089,-11.5012,-4.3834
304,22.8753,-11.2095,-4.3594
305,21.5995,-10.9656,-4.3192
306,20.3448,-10.6343,-4.2468
307,19.2639,-10.3435,-4.1373
308,18.7023,-10.143,-3.9825
309,18.8901,-10.0376,-3.7775
310,19.9038,-10.1408,-3.5493
311,21.6683,-10.4787,-3.334
312,23.5747,-10.9967,-3.1589
313,25.5215,-11.5936,-3.0396
314,27.4236,-12.1467,-2.9919
315,29.2778,-12.591,-3.0243
316,31.1491,-12.9843,-3.1354
317,33.0141,-13.2465,-3.3195
318,34.5842,-13.2288,-3.5589
319,35.4125,-12.9801,-3.8037
320,35.7064,-12.673,-4.007
321,35.5647,-12.3624,-4.1394
322,34.7255,-12.0672,-4.1968
323,33.0606,-11.7754,-4.1922
324,30.8927,-11.5028,-4.1436
325,28.8814,-11.267,-4.0788
326,27.0091,-11.051,-4.0154
327,25.2976,-10.8666,-3.9591
328,23.7116,-10.7015,-3.9072
329,22.2998,-10.5726,-3.8556
330,20.8985,-10.4249,-3.7848
331,19.6274,-10.2914,-3.6897
332,18.5611,-10.2298,-3.5681
333,18.1337,-10.218,-3.4219
334,18.3894,-10.2844,-3.2562
335,19.2962,-10.4424,-3.0815
336,20.8391,-10.7412,-2.9186
337,22.8262,-11.2739,-2.7934
338,24.8346,-11.8839,-2.7168
339,26.7923,-12.4322,-2.6973
340,28.673,-12.9035,-2.7366
341,30.5396,-13.3386,-2.8384
342,32.3455,-13.6118,-2.9997
343,33.7552,-13.5345,-3.1946
344,34.5142,-13.283,-3.3728
345,34.9159,-12.9978,-3.4961
346,34.8183,-12.7421,-3.554
347,33.9621,-12.529,-3.5626
348,32.3999,-12.3599,-3.5512
349,30.4145,-12.2452,-3.5428
350,28.5271,-12.1823,-3.5552
351,26.7196,-12.175,-3.5907
352,24.9717,-12.2085,-3.6285
353,23.2847,-12.2987,-3.6528
354,21.6315,-12.3793,-3.643
355,20.0342,-12.3843,-3.5835
356,18.7719,-12.3756,-3.4722
357,18.2427,-12.4024,-3.3263
358,18.3323,-12.4334,-3.1483
359,18.9741,-12.5226,-2.9562
360,20.2189,-12.7217,-2.7703
361,21.9841,-13.0992,-2.6237
362,24.0852,-13.4946,-2.5279
363,26.1323,-13.8129,-2.4874
364,28.096,-14.1179,-2.5058
365,30.0137,-14.4185,-2.5855
366,31.9028,-14.6356,-2.7263
367,33.5687,-14.5272,-2.9146
368,34.6381,-14.164,-3.1138
369,35.2071,-13.7331,-3.2834
370,35.2625,-13.3293,-3.41
371,34.6171,-12.9645,-3.491
372,33.2228,-12.6464,-3.5371
373,31.1731,-12.3867,-3.5626
374,29.1278,-12.1865,-3.5812
375,27.1791,-12.0422,-3.6006
376,25.3358,-11.9421,-3.6175
377,23.5823,-11.8587,-3.6221
378,21.9333,-11.7913,-3.6042
379,20.3673,-11.7197,-3.557
380,18.9116,-11.6666,-3.4772
381,17.5995,-11.6322,-3.368
382,16.7826,-11.6448,-3.239
383,16.5175,-11.6443,-3.081
384,16.8305,-11.702,-2.8979
385,17.836,-11.8873,-2.7056
386,19.4186,-12.2351,-2.5255
387,21.4788,-12.6918,-2.3697
388,23.5572,-13.2016,-2.2513
389,25.5568,-13.7001,-2.1825
390,27.4841,-14.1688,-2.173
391,29.393,-14.6048,-2.2312
392,31.2901,-14.9857,-2.3532
393,33.0631,-15.0935,-2.5298
394,34.0471,-14.7714,-2.7147
